slug_game,discipline,event,medal_type,athlete_name,country,address,latitude,longitude,pic,gameyear
1956-cortina-d-ampezzo,Cross Country Skiing,10km women,SILVER,Radya YEROSHINA,Soviet Union,Moscow,55.7504461,37.6174943, ,1956
1956-cortina-d-ampezzo,Cross Country Skiing,10km women,BRONZE,Sonja EDSTR??M,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Sonja_Edstr%C3%B6m_SOK.jpg/330px-Sonja_Edstr%C3%B6m_SOK.jpg,1956
1956-cortina-d-ampezzo,Cross Country Skiing,30km mass start men,GOLD,Veikko HAKULINEN,Finland,Helsinki,60.1674881,24.9427473,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Veikko_Hakulinen_1959.jpg/220px-Veikko_Hakulinen_1959.jpg,1956
1956-cortina-d-ampezzo,Cross Country Skiing,30km mass start men,SILVER,Sixten JERNBERG,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Sixten_Jernberg.jpg/220px-Sixten_Jernberg.jpg,1956
1956-cortina-d-ampezzo,Cross Country Skiing,30km mass start men,BRONZE,Pavel KOLCHIN,Soviet Union,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Pavel-Kolchin.jpg/220px-Pavel-Kolchin.jpg,1956
1956-cortina-d-ampezzo,Cross Country Skiing,50km men,GOLD,Sixten JERNBERG,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Sixten_Jernberg.jpg/220px-Sixten_Jernberg.jpg,1956
1956-cortina-d-ampezzo,Cross Country Skiing,50km men,SILVER,Veikko HAKULINEN,Finland,Helsinki,60.1674881,24.9427473,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Veikko_Hakulinen_1959.jpg/220px-Veikko_Hakulinen_1959.jpg,1956
1956-cortina-d-ampezzo,Cross Country Skiing,50km men,BRONZE,Fyodor TERENTYEV,Soviet Union,Moscow,55.7504461,37.6174943,https://upload.wikimedia.org/wikipedia/en/7/7a/Fyodor_Terentyev.jpg,1956
1956-cortina-d-ampezzo,Figure skating,special figures women,GOLD,Tenley ALBRIGHT,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Tenley_Albright_in_Tokyo_1953-4-29.jpg/255px-Tenley_Albright_in_Tokyo_1953-4-29.jpg,1956
1956-cortina-d-ampezzo,Figure skating,special figures women,SILVER,Carol HEISS,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Carol_Heiss_1960.jpg/220px-Carol_Heiss_1960.jpg,1956
1956-cortina-d-ampezzo,Figure skating,special figures women,BRONZE,Ingrid WENDL,Austria,Vienna,48.2083537,16.3725042,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Ingrid_Wendl%2C_dancer_against_cancer_2010.jpg/220px-Ingrid_Wendl%2C_dancer_against_cancer_2010.jpg,1956
1956-cortina-d-ampezzo,Figure skating,Individual men,GOLD,Hayes Allen JENKINS,United States of America,United States of America,39.7837304,-100.445882,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Alan_and_David_Jenkins_1956.jpg/330px-Alan_and_David_Jenkins_1956.jpg,1956
1956-cortina-d-ampezzo,Figure skating,Individual men,SILVER,Ronald ROBERTSON,United States of America,United States of America,39.7837304,-100.445882, ,1956
1956-cortina-d-ampezzo,Figure skating,Individual men,BRONZE,David JENKINS,United States of America,United States of America,39.7837304,-100.445882, ,1956
1956-cortina-d-ampezzo,Figure skating,Pairs mixed,GOLD,Sissy Schwarz,Austria,Vienna,48.2083537,16.3725042, ,1956
1956-cortina-d-ampezzo,Figure skating,Pairs mixed,GOLD,Kurt OPPELT,Austria,Vienna,48.2083537,16.3725042, ,1956
1956-cortina-d-ampezzo,Figure skating,Pairs mixed,SILVER,Frances DAFOE,Canada,Ottawa,45.4211435,-75.6900574, ,1956
1956-cortina-d-ampezzo,Figure skating,Pairs mixed,SILVER,Norris BOWDEN,Canada,Ottawa,45.4211435,-75.6900574, ,1956
1956-cortina-d-ampezzo,Figure skating,Pairs mixed,BRONZE,Marianna Nagy,Hungary,Budapest,47.4979937,19.0403594, ,1956
1956-cortina-d-ampezzo,Figure skating,Pairs mixed,BRONZE,Laszlo NAGY,Hungary,Budapest,47.4979937,19.0403594, ,1956
1956-cortina-d-ampezzo,Nordic Combined,Individual men,GOLD,Sverre STENERSEN,Norway,Oslo,59.9133301,10.7389701,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Sverre_Stenersen_1956cr.jpg/250px-Sverre_Stenersen_1956cr.jpg,1956
1956-cortina-d-ampezzo,Nordic Combined,Individual men,SILVER,Bengt ERIKSSON,Sweden,Stockholm,59.3251172,18.0710935,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Bengt_Eriksson_SOK.jpg/220px-Bengt_Eriksson_SOK.jpg,1956
1956-cortina-d-ampezzo,Nordic Combined,Individual men,BRONZE,Franciszek GASIENICA-GRON,Poland,Warsaw,52.2319581,21.0067249,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/PL_Zakopane_New_Cem_G%C4%85sienica-Gro%C5%84_Franciszek.jpg/250px-PL_Zakopane_New_Cem_G%C4%85sienica-Gro%C5%84_Franciszek.jpg,1956
1956-cortina-d-ampezzo,Ski Jumping,Normal Hill Individual men,GOLD,Antti HYV??RINEN,Finland,Helsinki,60.1674881,24.9427473,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Antti_Hyv%C3%A4rinen_1956.jpg/360px-Antti_Hyv%C3%A4rinen_1956.jpg,1956
